JINA_ID,Priority,Ref,Name,Simbad_Identifier,NLTE,Sci_key,C_key,Loc,Type,RA,DEC,Vel,Vel_bibcode,U_mag,B_mag,V_mag,R_mag,I_mag,J_mag,H_mag,K_mag,Teff,logg,Fe/H,Vmic,Li,Be,C,N,O,F,Na,Mg,Al,Si,P,S,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,Sn,Te,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,W,Os,Ir,Pt,Au,Hg,Pb,Bi,Th,U,CaII,TiII,VII,CrII,MnII,FeII,Added_by
2558.0,1.0,COH13,HE0533-5340,UCAC4_182-005827,*,*,*,HA,RG,5 34 54.1,-53 38 24,149.9,2013ApJ...778...56C,,,15.14,,,,,,4937.0,1.8,-2.67,2.1,,,5.82,,,,2.91,4.67,2.96,4.95,,,2.76,3.54,-0.06,2.21,,2.56,1.76,4.83,1.83,2.94,,,,,,,,-0.53,-1.12,,,,,,,,,,,-1.48,<-2.05,,,,,<-2.53,,,,,,,,,,,,,,,,,,,,,2.18,,,,4.74,Abdu
2559.0,1.0,COH13,HE0312-5200,UCAC4_191-003009,*,*,*,HA,RG,3 13 56.5,-51 49 2,-2.4,2013ApJ...778...56C,,,15.38,,,,,,5204.0,2.6,-3.11,1.8,,,5.7,,,,3.33,4.69,2.99,5,,,2.74,3.54,0.36,2.28,,2.09,1.43,4.39,2.38,3.29,,,,,,,,-1.34,,,,,,,,,,,,-1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,,,,4.37,Abdu
2560.0,1.0,COH13,HE2339-5105,UCAC4_196-198545,*,*,*,HA,RG,23 42 22.1,-50 48 39,-3.0,2013ApJ...778...56C,,,15.94,,,,,,4909.0,1.75,-2.88,1.9,,,6.06,,,,4.39,5.15,3.36,5.36,,,2.96,3.81,0.46,2.42,0.82,2.4,1.85,4.62,2.12,3.21,1.41,2.19,,,,,,0.2,-0.72,-0.04,,,,,,,,,,-1.49,,,,,,<-2.1,,,,,,,,,,,,,,,,,,,,,2.45,0.82,,1.54,4.61,Abdu
2561.0,1.0,COH13,HE2122-4707,UCAC4_216-194807,*,*,*,HA,RG,21 25 44.4,-46 54 11,78.9,2013ApJ...778...56C,,,15.32,,,,,,5147.0,2.5,-2.42,1.6,,,7.73,,,,4.08,5.56,,,,,3.18,4.25,,2.72,,3.06,,5.08,,,,,,,,,,,0.55,,,,,,,,,,,1.74,0.63,1.11,,1.08,,0.1,,,,,,,,,,,,,,,,,,,,,3.09,,,,4.9,Abdu
2562.0,1.0,COH13,HE0017-4346,UCAC4_233-000355,*,*,*,HA,SG,0 20 16.2,-43 30 18,58.9,2013ApJ...778...56C,,,15.88,,,,,,6198.0,3.8,-3.07,1.2,,,8.38,,,,4.64,5.39,3.36,,,,,3.69,<1.71,2.08,,,1.99,4.43,2.62,3.1,,,,,,,,0.64,-0.13,,,,,,,,,,,0.34,-0.19,,,,,<-1.56,,,,,,,,,,,,,,,,,,,,,2.08,,,,4.29,Abdu
2563.0,2.0,BAR05,HE0039-4154,UCAC4_242-000737,*,*,*,HA,RG,0 41 43.412,-41 37 57.4,129.9,2013ApJ...778...56C,,14.654,13.832,13.318,12.786,12.146,11.631,11.551,4735.0,1.55,-3.38,2.01,,,4.89,,,,,4.77,2.67,,,,,3.23,0.04,1.79,,1.7,1.11,4.14,1.87,2.84,,,,,,,,-0.63,-1.49,,,,,,,,,,,-1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2564.0,1.0,COH13,HE0039-4154,UCAC4_242-000737,*,*,*,HA,RG,0 41 43.412,-41 37 57.4,129.9,2013ApJ...778...56C,,14.654,13.832,13.318,12.786,12.146,11.631,11.551,4784.0,1.5,-3.18,2.0,,,5.43,,,,3.48,4.94,3.3,4.92,,,2.33,3.34,0.15,1.83,0.81,1.78,1.22,4.32,2.01,2.68,,1.38,,,,,,-0.57,-1.45,-0.74,,,,,,,,,,-1.03,-2.05,,,,,-2.64,,,,,,,,,,,,,,,,,,,,,1.89,0.81,,,4.35,Abdu
2565.0,2.0,REN12,HE0039-4154,UCAC4_242-000737,*,*,*,HA,RG,0 41 43.412,-41 37 57.4,129.9,2013ApJ...778...56C,,14.654,13.832,13.318,12.786,12.146,11.631,11.551,4735.0,1.55,-3.38,2.01,,,5.03,,,,,,,,,,,,,,,,,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<-2.39,,,,,,,,Abdu
2566.0,1.0,COH13,HE2217-4053,UCAC4_247-183622,*,*,*,HA,RG,22 20 39.4,-40 38 40,-3.9,2013ApJ...778...56C,,,15.99,,,,,,5148.0,2.4,-3.37,2.0,,,5.36,,,,3.77,4.27,3.52,4.67,,,,3.3,0.2,2.11,,1.73,1.1,4.13,1.96,2.6,,,,,,,,-0.58,,,,,,,,,,,,-2.19,,,,,,<-1.8,,,,,,,,,,,,,,,,,,,,,2.02,,,,4.15,Abdu
2567.0,1.0,COH13,HE2204-4034,UCAC4_249-182937,*,*,*,HA,SG,22 7 38.2,-40 20 13,88.7,2013ApJ...778...56C,,,15.56,,,,,,6114.0,3.8,-2.98,1.7,,,6.57,,<8.3,,3.16,4.96,3.16,4.85,,,,3.89,0.26,2.38,,2.5,1.81,4.52,2.31,2.92,,,,,,,,-0.49,,,,,,,,,,,,-1.09,,,,,,<-1.08,,,,,,,,,,,,,,,,,,,,,2.38,,,,4.42,Abdu
2568.0,1.0,COH13,HE2209-3909,UCAC4_256-193894,*,*,*,HA,MS,22 12 0.7,-38 55 2,-10.6,2013ApJ...778...56C,,,15.84,,,,,,6305.0,4.3,-3.47,1.2,,,,,,,,4.57,2.79,3.93,,,,3.17,-0.44,1.59,,,,4.03,,,,,,,,,,-0.92,,,,,,,,,,,,<-0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,,,3.84,Abdu
2569.0,1.0,COH13,HE0401-3835,UCAC4_258-004182,*,*,*,HA,RG,4 3 14.8,-38 27 40,347.5,2013ApJ...778...56C,,,16.35,,,,,,5458.0,3.2,-3.05,1.7,,,6.28,,,,3.24,4.71,2.99,4.86,,,,3.52,0.17,2.09,,2.28,1.78,4.45,2.44,3.29,,,,,,,,-0.31,,,,,,,,,,,,-1.67,,,,,,<-1.7,,,,,,,,,,,,,,,,,,,,,2.09,,,,4.52,Abdu
2570.0,1.0,COH13,HE2155-3750,UCAC4_262-193743,*,*,*,HA,RG,21 58 9.8,-37 36 20,62.2,2013ApJ...778...56C,,,13.32,,,,,,5000.0,2.3,-2.59,1.7,,,7.66,,,,4.05,5.54,,6.66,,,3.62,4.46,1.11,3.16,,2.7,,4.91,,,,,,,,,,,0.43,,,,,,,,,,,1.46,0.23,0.73,,0.8,,<-0.43,,,,,,,,,,,,,,,,,,,,,3.25,,,,4.93,Abdu
2571.0,1.0,COH13,HE2203-3723,UCAC4_265-194871,*,*,*,HA,RG,22 6 30.2,-37 9 13,-199.6,2013ApJ...778...56C,,,16.25,,,,,,5118.0,2.25,-3.3,1.7,,,<5.59,,,,3.24,4.69,2.88,4.48,,,,3.25,0.02,1.83,,1.82,1.55,4.2,2.09,2.63,,<2.33,,,,,,-0.78,,,,,,,,,,,,<-2.6,,,,,,<-1.53,,,,,,,,,,,,,,,,,,,,,1.86,,,,4.29,Abdu
2572.0,1.0,COH13,HE0313-3640,UCAC4_268-003398,*,*,*,HA,SG,3 15 1.8,-36 29 54,70.0,2013ApJ...778...56C,,,14.39,,,,,,6350.0,3.8,-3.63,1.2,,,,,,,,4.16,2.22,3.87,,,,3.07,-0.58,1.55,,,,3.87,,,,,,,,,,-1.15,,,,,,,,,,,,<-0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,4.01,Abdu
2573.0,1.0,COH13,HE0251-3216,UCAC4_290-002911,*,*,NO,HA,SG,2 53 5.3,-32 4 21,94.9,2013ApJ...778...56C,,,15.35,,,,,,5750.0,3.7,-3.15,1.6,,,7.72,,,,4.02,5.05,3.3,3.71,,,,3.55,,2.18,,2.39,1.73,4.35,,,,2.49,,,,,,,0.42,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,,,,4.26,Abdu
2574.0,1.0,COH13,HE1111-3026,UCAC4_297-066269,*,*,NO,HA,RG,11 13 44.9,-30 42 48,206.8,2013ApJ...778...56C,,,14.57,,,,,,5000.0,2.0,-2.0,1.6,,,7.52,,,,4.22,6.02,,5.9,,,,4.74,1.08,3.12,,3.46,,5.5,,,,,,,,,,,1.08,,,,,,,,,,,1.44,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,3.41,,,,5.39,Abdu
2575.0,1.0,CAR02,HE2344-2800,UCAC4_312-259695,*,*,*,HA,MS,23 46 44.365,-27 44 10.73,-135.8,2013ApJ...778...56C,15.053,14.4,14.86,14.8,,13.92,13.626,13.732,6625.0,4.3,-2.56,1.42,,,,,,,,5.25,3.37,5.02,,,,4.12,0.76,3.02,,3.37,2.98,4.97,,,,,,,,,,0.29,,,,,,,,,,,,-0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2576.0,1.0,CAR02,HE0218-2738,UCAC4_313-002363,*,*,*,HA,MS,2 21 3.933,-27 24 40.46,134.0,2013ApJ...778...56C,15.037,15.277,14.88,,,13.968,13.762,13.699,6550.0,4.3,-3.54,0.84,,,,,,,,4.12,2.54,3.9,,,,3.18,0.27,2.12,,1.99,1.87,3.98,,,,,,,,,,-0.98,,,,,,,,,,,,-1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2577.0,1.0,CAR02,HE0148-2611,UCAC4_321-001910,*,*,*,HA,MS,1 50 59.617,-25 57 3.18,-223.1,2013ApJ...778...56C,14.574,14.824,14.45,,,13.559,13.298,13.303,6550.0,4.3,-2.98,0.78,,,,,,,,4.6,2.75,4.59,,,,3.72,0.69,2.43,,2.42,2.43,4.54,,,,,,,,,,-0.81,,,,,,,,,,,,-0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2578.0,1.0,COH13,HE1405-2512,UCAC4_323-073878,*,*,*,HA,SG,14 8 21.6,-25 26 30,126.9,2013ApJ...778...56C,,,15.82,,,,,,5602.0,3.3,-2.8,1.6,,,6.27,,,,2.77,4.99,3.18,5.12,,,,3.55,0.5,2.26,,2.37,1.98,4.7,2.62,3.47,,,,,,,,-1.2,,,,,,,,,,,,<-1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,,,,4.7,Abdu
2579.0,1.0,COH13,HE2215-2548,UCAC4_323-223299,*,*,*,HA,RG,22 17 58.6,-25 33 23,-61.1,2013ApJ...778...56C,,,15.8,,,,,,5035.0,2.1,-3.01,1.8,,,,,<7.33,,3.46,4.85,2.96,4.73,,,2.4,3.45,-0.25,2.32,,2.21,0.87,4.49,2.59,,,2.06,,,,,,-1.57,,,,,,,,,,,,-1.54,,,,,,<-0.56,,,,,,,,,,,,,,,,,,,,,2.32,,,,4.45,Abdu
2580.0,1.0,COH13,HE0134-2504,UCAC4_326-001613,*,*,NO,HA,RG,1 36 37.3,-24 49 3,9.0,2013ApJ...778...56C,,,14.54,,,,,,5204.0,2.5,-2.74,1.6,,,7.6,,,,4.26,5.3,,,,,2.81,3.78,,2.67,,2.5,,4.76,,,,,,,,,,1.2,0.63,,,,,,,,,,,1.04,-0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2.49,,,,4.84,Abdu
2581.0,2.0,CAR02,HE0132-2429,UCAC4_328-001740,*,*,*,HA,RG,1 34 58.857,-24 24 18.61,294.7,2013ApJ...778...56C,15.324,15.441,14.82,14.396,13.954,13.382,12.95,12.895,5310.0,3.4,-3.59,1.28,,,,,,,,4.4,2.46,4.22,,,,3.11,0.79,2.1,,1.6,0.96,3.94,,,,,,,,,,0.22,,,,,,,,,,,,-2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2582.0,1.0,COH08,HE0132-2429,UCAC4_328-001740,*,*,*,HA,RG,1 34 58.857,-24 24 18.61,294.7,2013ApJ...778...56C,15.324,15.441,14.82,14.396,13.954,13.382,12.95,12.895,5294.0,2.75,-1.8,,,,5.66,5.45,<6.95,,2.46,4.39,2.74,4.57,,,,3.08,0.31,1.84,0.81,1.69,0.94,3.9,1.92,2.67,,<1.89,,,,,,-0.6,<-0.98,,,,,,,,,,,-2.27,,,,,,<-1.86,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2583.0,1.0,COH13,HE0406-2341,UCAC4_333-004853,*,*,*,HA,SG,4 8 26.1,-23 33 21,110.2,2013ApJ...778...56C,,,15.7,,,,,,6010.0,3.7,-2.99,1.4,,,,,,,,5.11,3.22,4.66,,,,3.83,0.19,2.17,,2.28,1.8,4.51,2.38,3.14,,,,,,,,-0.4,,,,,,,,,,,,-1.15,,,,,,<-0.96,,,,,,,,,,,,,,,,,,,,,2.17,,,,4.55,Abdu
2584.0,1.0,COH13,HE0445-2339,UCAC4_333-006071,*,*,*,HA,RG,4 47 7,-23 34 14,-28.2,2013ApJ...778...56C,,,14.08,,,,,,5165.0,2.1,-2.85,1.9,,,<5.14,,,,3.53,4.99,3.22,4.86,,,,3.7,0.34,2.4,1.02,2.57,1.65,4.66,2.14,3.21,0.13,2.03,,,,,,0.26,-0.76,-0.2,,,,,,,,,,-1.35,<-1.66,,,<-1.38,,<-2.24,,,<-1.76,,,,,,,,,,,,,,,,,4.29,2.43,1.02,,2.09,4.75,Abdu
2585.0,1.0,COH13,HE0025-2334,UCAC4_334-000575,*,*,*,HA,SG,0 28 29.242,-23 17 56.27,12.7,2013ApJ...778...56C,15.144,15.343,14.928,,,13.943,13.648,13.596,6168.0,3.8,-2.8,1.4,,,,,,,,4.96,4.03,4.52,,,,3.7,0.38,2.37,,2.54,1.75,4.7,2.45,3.37,,,,,,,,0.2,,,,,,,,,,,,-0.32,,,,,,<-1.11,,,,,,,,,,,,,,,,,,,,,2.37,,,,4.82,Abdu
2586.0,1.0,COH13,HE0055-2314,UCAC4_336-001090,*,*,NO,HA,MS,0 57 44.1,-22 58 9,-64.7,2013ApJ...778...56C,,,16.14,,,,,,6290.0,4.4,-2.66,1.4,,,6.62,,,,3.33,5.25,3.55,5.12,,,,3.99,0.72,3.01,,2.78,2.13,4.85,,,,,,,,,,0.16,,,,,,,,,,,,-1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,,,,4.91,Abdu
2587.0,1.0,CAR02,HE0130-2303,UCAC4_336-001704,*,*,*,HA,MS,1 33 18.214,-22 48 36.75,74.2,2013ApJ...778...56C,14.933,15.2,14.76,14.7,14.207,13.895,13.55,13.589,6560.0,4.3,-2.96,1.32,,,,,,,,4.97,2.94,4.38,,,,3.9,0.59,2.55,,2.64,2.03,4.57,,,,,,,,,,0.1,,,,,,,,,,,,-1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2588.0,2.0,COH04,HE0028-2152,UCAC4_342-000586,*,*,*,HA,SG,0 31 7.66,-21 36 7.3,162.5,2013ApJ...778...56C,,15.2,15.8,15.8,,14.737,14.485,14.408,6150.0,3.6,-2.5,1.6,,,,,,,,5.42,3.57,4.89,,,,4.01,0.52,2.62,<2.3,2.74,2.03,4.73,2.59,3.52,,<2.47,,,,,,-0.27,-0.14,,,,,,,,,,,-1.18,,,,,,<-0.85,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2589.0,1.0,COH13,HE0028-2152,UCAC4_342-000586,*,*,*,HA,SG,0 31 7.66,-21 36 7.3,162.5,2013ApJ...778...56C,,15.2,15.8,15.8,,14.737,14.485,14.408,6150.0,3.6,-2.72,1.6,,,,,,,,5.35,3.57,4.88,,,,4.01,0.59,2.89,<2.29,2.74,2.03,4.78,2.59,3.52,,<2.46,,,,,,-0.2,-0.15,,,,,,,,,,,-1.15,,,,,,<-0.85,,,,,,,,,,,,,,,,,,,,,2.65,,,,4.71,Abdu
2590.0,2.0,COH04,HE0105-2202,UCAC4_342-001270,*,*,*,HA,MS,1 7 31.23,-21 46 6.5,-77.3,2013ApJ...778...56C,,15.9,15.76,15.8,,14.78,14.413,14.436,6330.0,4.4,-3.0,1.6,,,,,,,,5.47,3.61,5.16,,,,4.02,0.75,2.75,,2.83,2.13,4.9,2.86,3.48,,,,,,,,-0.02,,,,,,,,,,,,-0.79,,,,,,<-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2591.0,1.0,COH13,HE0105-2202,UCAC4_342-001270,*,*,*,HA,MS,1 7 31.23,-21 46 6.5,-77.3,2013ApJ...778...56C,,15.9,15.76,15.8,,14.78,14.413,14.436,6330.0,4.4,-2.55,1.6,,,,,,,,5.45,3.6,5.11,,,,4.01,0.82,3.21,,2.83,2.13,4.95,2.86,3.48,,,,,,,,0.04,,,,,,,,,,,,-0.93,,,,,,<-0.38,,,,,,,,,,,,,,,,,,,,,2.78,,,,4.97,Abdu
2592.0,1.0,COH13,HE0221-2127,UCAC4_344-002559,*,*,*,HA,SG,2 23 25.2,-21 13 35,158.8,2013ApJ...778...56C,,,15.96,,,,,,6250.0,3.8,-2.45,1.5,,,,,,,,5.18,4.41,5.46,,,,4.17,0.77,2.86,,2.9,2.29,5.05,2.34,3.88,,,,,,,,0.35,,,,,,,,,,,,-0.69,,,,,,<-0.72,,,,,,,,,,,,,,,,,,,,,2.86,,,,5.06,Abdu
2593.0,2.0,COH04,HE0054-2123,UCAC4_345-001041,*,*,*,HA,MS,0 56 53.24,-21 7 29.6,61.2,2013ApJ...778...56C,,15.6,15.54,15.7,,14.593,14.258,14.303,6470.0,4.4,-2.5,1.7,,,,,,,,5.36,3.79,5.11,,,,4.17,0.92,2.99,,3.01,2.05,4.94,2.63,3.79,,2.61,,,,,,0.12,,,,,,,,,,,,-0.64,,,,<1.11,,<-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2594.0,1.0,COH13,HE0054-2123,UCAC4_345-001041,*,*,*,HA,MS,0 56 53.24,-21 7 29.6,61.2,2013ApJ...778...56C,,15.6,15.54,15.7,,14.593,14.258,14.303,6470.0,4.4,-2.51,1.7,,,,,,,,5.3,3.79,5.06,,,,4.17,0.99,3.08,,3.01,2.05,4.99,2.63,3.79,,2.61,,,,,,0.19,,,,,,,,,,,,-0.58,,,,<0.83,,<-0.45,,,,,,,,,,,,,,,,,,,,,3.02,,,,4.95,Abdu
2595.0,1.0,COH13,HE2244-2116,UCAC4_345-203570,*,*,*,HA,RG,22 46 50.7,-21 0 43,167.6,2013ApJ...778...56C,,,15.75,,,,,,5230.0,2.7,-2.35,1.7,,,6.42,,,,3.96,5.61,3.85,5.41,,,,4.25,0.92,2.89,1.69,3.07,2.58,5.15,2.68,3.8,1.69,2.36,,,,,,0.52,-0.34,0.51,,,,,,,,,,-0.27,-0.94,,,,,-1.25,,,-0.77,,,,,,,,,,,,,,,,,,2.99,1.69,,2.45,5.1,Abdu
2596.0,2.0,COH04,HE2341-2029,UCAC4_349-192663,*,*,*,HA,MS,23 44 19.63,-20 13 19.8,-83.0,2013ApJ...778...56C,,16.4,16.22,16.0,,15.519,15.043,14.908,6500.0,4.4,-3.0,1.6,,,,,,,,5.56,3.79,5.28,,,,4.24,1.02,2.96,,2.98,2.36,5.04,3.03,3.64,,<2.78,,,,,,0.4,,,,,,,,,,,,-0.78,,,,,,<-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2597.0,1.0,COH13,HE2341-2029,UCAC4_349-192663,*,*,*,HA,MS,23 44 19.63,-20 13 19.8,-83.0,2013ApJ...778...56C,,16.4,16.22,16.0,,15.519,15.043,14.908,6500.0,4.4,-2.53,1.6,,,,,,,,5.36,3.69,5.09,,,,4.13,1.02,3.1,,2.89,2.27,4.97,2.94,3.55,,<2.7,,,,,,0.37,,,,,,,,,,,,-0.86,,,,,,<-0.38,,,,,,,,,,,,,,,,,,,,,2.91,,,,5.05,Abdu
2598.0,1.0,COH13,HE2200-1946,UCAC4_353-193066,*,*,*,HA,RG,22 3 2.3,-19 32 19,-165.4,2013ApJ...778...56C,,,16.5,,,,,,5000.0,2.5,-2.63,1.7,,,6.02,,,,4.35,5.44,4.27,5.53,,,,4.11,0.59,2.64,,2.7,2.23,4.87,2.39,3.15,,2.23,,,,,,0.15,-0.83,0.04,,,,,,,,,,-1,,,,-0.75,,-1.85,,,,,,,,,,,,,,,,,,,,,2.57,,,,4.81,Abdu
2599.0,1.0,COH13,HE0447-1858,UCAC4_356-006281,*,*,*,HA,SG,4 49 41.4,-18 53 19,118.2,2013ApJ...778...56C,,,13.76,,,,,,5570.0,3.5,-2.56,1.4,,,6.16,<4.29,,,3.37,5.26,3.36,5.23,,,,4.07,0.9,2.65,1.63,2.91,2.2,4.94,2.67,3.55,0.75,2.09,,,,,,-0.9,<-1.2,,,,,,,,,,,<-2.04,,,,,,,,,,,,,,,,,,,,,,,,,,4.46,2.67,,,2.43,4.96,Abdu
2600.0,1.0,COH13,HE0257-1837,UCAC4_358-003344,*,*,*,HA,SG,2 59 28.2,-18 26 4,-1164.0,2013ApJ...778...56C,,,15.64,,,,,,6000.0,3.8,-2.99,1.4,,,,,,,3.05,5.01,3.14,4.61,,,,3.67,0.19,2.22,,2.48,1.63,4.52,2.19,2.95,0.56,,,,,,,-0.52,,,,,,,,,,,,-1.42,,,,,,,,,,,,,,,,,,,,,,,,,,3.48,2.22,,,1.91,4.5,Abdu
2601.0,1.0,COH13,HE1432-1819,UCAC4_358-070119,*,*,NO,HA,SG,14 35 22.8,-18 32 22,63.2,2013ApJ...778...56C,,,16.38,,,,,,5975.0,3.6,-2.56,1.8,,,6.82,,,,3.51,5.62,3.83,5.39,,,,4.16,0.54,2.55,,2.72,2.2,4.94,2.44,3.54,,,,,,,,-0.17,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,2.52,4.9,Abdu
2602.0,1.0,COH13,HE0130-1749,UCAC4_363-001823,*,*,*,HA,RG,1 32 26.4,-17 34 22,-104.0,2013ApJ...778...56C,,,14.86,,,,,,4820.0,1.6,-3.34,1.8,,,5.61,,7.57,,2.94,4.74,2.89,5.03,,,2.87,3.54,-0.24,1.9,,1.89,1.11,4.16,2.06,,,1.71,,,,,,-0.15,,,,,,,,,,,,-1.93,,,,,,<-2.22,,,,,,,,,,,,,,,,,,,,,1.82,,,,4.13,Abdu
2603.0,1.0,COH13,HE1133-1641,UCAC4_366-058908,*,*,NO,HA,MS,11 36 1.9,-16 57 56,170.8,2013ApJ...778...56C,,,13.79,,,,,,6500.0,4.2,-2.82,1.6,,,6.82,,,,3.25,5.04,3.5,4.67,,,,3.9,0.65,2.77,,2.58,1.98,4.68,,3.36,,,,,,,,0.12,<0.03,,,,,,,,,,,<-1.24,,,,,,,,,,,,,,,,,,,,,,,,,,3.67,2.51,,,2.12,4.68,Abdu
2604.0,1.0,COH13,HE2249-1704,UCAC4_366-186448,*,*,*,HA,RG,22 51 49.7,-16 48 59,-134.1,2013ApJ...778...56C,,,15.25,,,,,,4592.0,1.1,-2.95,2.2,,,5.25,,,,,4.85,3.19,4.84,,,,3.36,0.4,2.07,0.84,2.27,1.7,4.55,2.09,3.12,,1.79,,,,,,-2.13,,<-0.22,,,,,,,,,,-2.74,,<-0.9,,,,<-2.67,,,,,,,,,,,,,,,,<0.46,,,,,2.27,,,,4.56,Abdu
2605.0,2.0,BAR05,HE1500-1628,UCAC4_367-066503,*,*,*,HA,RG,15 2 56.628,-16 40 7.32,22.4,2013ApJ...778...56C,,15.2,14.726,13.7,13.691,13.016,12.516,12.439,4994.0,2.1,-2.31,1.85,,,6.21,,,,,5.45,3.15,,,,,3.87,0.9,2.48,1.52,3.05,2.8,5.19,2.77,3.95,,,,,,,,-1.1,,,,,,,,,,,,-1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2606.0,1.0,COH13,HE1500-1628,UCAC4_367-066503,*,*,*,HA,RG,15 2 56.628,-16 40 7.32,22.4,2013ApJ...778...56C,,15.2,14.726,13.7,13.691,13.016,12.516,12.439,4807.0,1.5,-2.38,1.9,,,6.16,,,,3.77,5.56,3.63,5.27,,,2.88,3.69,0.67,2.36,,2.84,2.59,5.12,2.28,3.93,,1.98,,,,,,-1.5,,,,,,,,,,,,-1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,,,,5,Abdu
2607.0,1.0,COH13,HE0122-1616,UCAC4_370-001640,*,*,*,HA,RG,1 25 10.8,-16 0 54,207.7,2013ApJ...778...56C,,,15.77,,,,,,5215.0,2.5,-2.8,1.8,,,5.96,,,,3.29,5.06,,,,,,3.78,,2.28,,2.37,1.36,4.7,2.45,3.12,,1.88,,,,,,-0.25,,,,,,,,,,,,-1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,4.65,Abdu
2608.0,2.0,COH04,HE0508-1555,UCAC4_371-007255,*,*,*,HA,MS,5 10 35.47,-15 51 38.3,88.5,2013ApJ...778...56C,,15.2,15.38,14.8,,14.328,14.073,13.983,6365.0,4.4,-3.0,1.6,,,,,,,,5.7,3.91,5.23,,,,4.22,1.02,3.08,,2.99,2.35,5.07,2.92,3.83,,,,,,,,0.75,,,,,,,,,,,,-0.35,,,,,,<-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2609.0,1.0,COH13,HE0508-1555,UCAC4_371-007255,*,*,*,HA,MS,5 10 35.47,-15 51 38.3,88.5,2013ApJ...778...56C,,15.2,15.38,14.8,,14.328,14.073,13.983,6365.0,4.4,-2.43,1.4,,,,,,,,5.55,3.8,5.11,,,,4.14,1.05,3.18,,2.94,2.28,5.07,2.85,3.8,,,,,,,,0.85,,,,,,,,,,,,-0.4,,,,,,<-0.45,,,,,,,,,,,,,,,,,,,,,3.09,,,,5.15,Abdu
2610.0,2.0,BAR05,HE2314-1554,UCAC4_372-181197,*,*,*,HA,RG,23 17 1.119,-15 37 49.54,71.8,2013ApJ...778...56C,,15.355,14.695,14.252,13.781,13.091,12.676,12.632,5139.0,2.62,-3.27,1.73,,,5.71,,,,,4.81,2.79,,,,,3.52,0.28,2.14,,1.97,1.11,4.23,2.02,3.05,,,,,,,,-0.24,-0.82,,,,,,,,,,,-1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
2611.0,1.0,COH13,HE2314-1554,UCAC4_372-181197,*,*,*,HA,RG,23 17 1.119,-15 37 49.54,71.8,2013ApJ...778...56C,,15.355,14.695,14.252,13.781,13.091,12.676,12.632,5050.0,2.2,-3.28,1.8,,,5.84,,,,2.91,4.94,3.07,5.05,,,,3.59,0.19,2.15,0.63,1.97,1.22,4.22,1.9,2.92,-0.15,,,,,,,-0.41,-1.21,<-0.38,,,,,,,,,,-1.64,,,,,,,,,,,,,,,,,,,,,,,,,,3.61,2.02,0.63,,1.55,4.17,Abdu
2612.0,1.0,COH13,HE1439-1420,UCAC4_378-069857,*,*,NO,HA,SG,14 42 9.4,-14 32 56,79.5,2013ApJ...778...56C,,,15.46,,,,,,6056.0,3.8,-2.97,1.4,,,7.42,<6.09,,,3.98,5.04,3.16,4.97,,,,3.83,0.63,2.45,,2.42,1.82,4.53,2.77,3.05,,,,,,,,0.31,-0.25,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,2.45,,,2.01,4.62,Abdu
